stack,lab,Time,Nuclear_Label,Cell_Label,Branch,SmallBranch,Lineage
stack_2,067_007,67,7,21,5_1,00000000005_0_1,5
stack_2,066_009,66,9,19,5_1,00000000005_0_1,5
stack_2,065_006,65,6,18,5_1,00000000005_0_1,5
stack_2,064_009,64,9,18,5_1,00000000005_0_1,5
stack_2,063_010,63,10,18,5_1,00000000005_0_1,5
stack_2,062_017,62,17,17,5_1,00000000005_0_1,5
stack_2,086_002,86,2,28,5_1,00000000005_0_1,5
stack_2,073_001,73,1,26,5_1,00000000005_0_1,5
stack_2,087_004,87,4,28,5_1,00000000005_0_1,5
stack_2,089_022,89,22,28,5_1,00000000005_0_1,5
stack_2,059_003,59,3,11,5_1,0000000000005_0,5
stack_2,092_003,92,3,28,5_1,00000000005_0_1,5
stack_2,091_001,91,1,25,5_1,00000000005_0_1,5
stack_2,090_028,90,28,29,5_1,00000000005_0_1,5
stack_2,088_001,88,1,27,5_1,00000000005_0_1,5
stack_2,057_001,57,1,11,5_1,0000000000005_0,5
stack_2,058_001,58,1,11,5_1,0000000000005_0,5
stack_2,014_001,14,1,5,5_1,000000000000005,5
stack_2,026_007,26,7,7,5_1,0000000000005_0,5
stack_2,025_003,25,3,8,5_1,0000000000005_0,5
stack_2,024_003,24,3,6,5_1,0000000000005_0,5
stack_2,023_009,23,9,5,5_1,0000000000005_0,5
stack_2,021_007,21,7,4,5_1,000000000000005,5
stack_2,020_007,20,7,4,5_1,000000000000005,5
stack_2,019_005,19,5,4,5_1,000000000000005,5
stack_2,018_005,18,5,3,5_1,000000000000005,5
stack_2,017_007,17,7,7,5_1,000000000000005,5
stack_2,016_003,16,3,6,5_1,000000000000005,5
stack_2,015_001,15,1,6,5_1,000000000000005,5
stack_2,013_005,13,5,6,5_1,000000000000005,5
stack_2,012_001,12,1,5,5_1,000000000000005,5
stack_2,011_003,11,3,6,5_1,000000000000005,5
stack_2,010_004,10,4,6,5_1,000000000000005,5
stack_2,009_006,9,6,5,5_1,000000000000005,5
stack_2,008_006,8,6,6,5_1,000000000000005,5
stack_2,007_004,7,4,6,5_1,000000000000005,5
stack_2,006_003,6,3,6,5_1,000000000000005,5
stack_2,005_006,5,6,5,5_1,000000000000005,5
stack_2,004_004,4,4,5,5_1,000000000000005,5
stack_2,003_005,3,5,6,5_1,000000000000005,5
stack_2,002_005,2,5,6,5_1,000000000000005,5
stack_2,001_004,1,4,6,5_1,000000000000005,5
stack_2,056_001,56,1,12,5_1,0000000000005_0,5
stack_2,027_005,27,5,6,5_1,0000000000005_0,5
stack_2,028_005,28,5,5,5_1,0000000000005_0,5
stack_2,022_009,22,9,4,5_1,000000000000005,5
stack_2,030_001,30,1,9,5_1,0000000000005_0,5
stack_2,055_001,55,1,12,5_1,0000000000005_0,5
stack_2,054_001,54,1,12,5_1,0000000000005_0,5
stack_2,053_001,53,1,12,5_1,0000000000005_0,5
stack_2,052_001,52,1,11,5_1,0000000000005_0,5
stack_2,051_001,51,1,11,5_1,0000000000005_0,5
stack_2,050_001,50,1,12,5_1,0000000000005_0,5
stack_2,049_001,49,1,11,5_1,0000000000005_0,5
stack_2,029_001,29,1,7,5_1,0000000000005_0,5
stack_2,047_001,47,1,11,5_1,0000000000005_0,5
stack_2,046_002,46,2,11,5_1,0000000000005_0,5
stack_2,045_001,45,1,13,5_1,0000000000005_0,5
stack_2,044_001,44,1,13,5_1,0000000000005_0,5
stack_2,043_001,43,1,13,5_1,0000000000005_0,5
stack_2,048_001,48,1,13,5_1,0000000000005_0,5
stack_2,041_001,41,1,13,5_1,0000000000005_0,5
stack_2,040_004,40,4,13,5_1,0000000000005_0,5
stack_2,039_002,39,2,13,5_1,0000000000005_0,5
stack_2,038_001,38,1,13,5_1,0000000000005_0,5
stack_2,037_001,37,1,13,5_1,0000000000005_0,5
stack_2,036_005,36,5,13,5_1,0000000000005_0,5
stack_2,035_005,35,5,13,5_1,0000000000005_0,5
stack_2,034_001,34,1,13,5_1,0000000000005_0,5
stack_2,033_003,33,3,8,5_1,0000000000005_0,5
stack_2,032_001,32,1,10,5_1,0000000000005_0,5
stack_2,042_003,42,3,13,5_1,0000000000005_0,5
stack_2,031_001,31,1,10,5_1,0000000000005_0,5
stack_2,092_023,92,23,24,5_2,00000000005_1_0,5
stack_2,083_029,83,29,21,5_2,00000000005_1_0,5
stack_2,081_015,81,15,23,5_2,00000000005_1_0,5
stack_2,084_022,84,22,21,5_2,00000000005_1_0,5
stack_2,082_024,82,24,22,5_2,00000000005_1_0,5
stack_2,085_025,85,25,20,5_2,00000000005_1_0,5
stack_2,091_024,91,24,20,5_2,00000000005_1_0,5
stack_2,087_021,87,21,21,5_2,00000000005_1_0,5
stack_2,088_018,88,18,21,5_2,00000000005_1_0,5
stack_2,089_025,89,25,23,5_2,00000000005_1_0,5
stack_2,090_019,90,19,24,5_2,00000000005_1_0,5
stack_2,080_014,80,14,20,5_2,00000000005_1_0,5
stack_2,086_021,86,21,22,5_2,00000000005_1_0,5
stack_2,079_025,79,25,19,5_2,00000000005_1_0,5
stack_2,064_001,64,1,19,5_2,0000000000005_1,5
stack_2,077_021,77,21,18,5_2,00000000005_1_0,5
stack_2,076_027,76,27,22,5_2,00000000005_1_0,5
stack_2,075_027,75,27,23,5_2,00000000005_1_0,5
stack_2,074_019,74,19,24,5_2,00000000005_1_0,5
stack_2,073_020,73,20,25,5_2,00000000005_1_0,5
stack_2,072_020,72,20,24,5_2,00000000005_1_0,5
stack_2,071_015,71,15,20,5_2,00000000005_1_0,5
stack_2,070_021,70,21,20,5_2,00000000005_1_0,5
stack_2,068_026,68,26,21,5_2,00000000005_1_0,5
stack_2,067_024,67,24,25,5_2,00000000005_1_0,5
stack_2,066_024,66,24,21,5_2,0000000000005_1,5
stack_2,065_021,65,21,20,5_2,0000000000005_1,5
stack_2,093_024,93,24,28,5_2,00000000005_1_0,5
stack_2,078_027,78,27,18,5_2,00000000005_1_0,5
stack_2,094_017,94,17,28,5_2,00000000005_1_0,5
stack_2,122_025,122,25,14,5_2,00000000005_1_0,5
stack_2,096_025,96,25,26,5_2,00000000005_1_0,5
stack_2,124_019,124,19,21,5_2,00000000005_1_0,5
stack_2,123_024,123,24,19,5_2,00000000005_1_0,5
stack_2,121_023,121,23,15,5_2,00000000005_1_0,5
stack_2,120_023,120,23,15,5_2,00000000005_1_0,5
stack_2,119_024,119,24,15,5_2,00000000005_1_0,5
stack_2,118_023,118,23,15,5_2,00000000005_1_0,5
stack_2,117_023,117,23,13,5_2,00000000005_1_0,5
stack_2,116_026,116,26,15,5_2,00000000005_1_0,5
stack_2,115_022,115,22,15,5_2,00000000005_1_0,5
stack_2,114_017,114,17,17,5_2,00000000005_1_0,5
stack_2,113_026,113,26,19,5_2,00000000005_1_0,5
stack_2,112_011,112,11,22,5_2,00000000005_1_0,5
stack_2,111_004,111,4,22,5_2,00000000005_1_0,5
stack_2,110_005,110,5,24,5_2,00000000005_1_0,5
stack_2,109_004,109,4,25,5_2,00000000005_1_0,5
stack_2,108_015,108,15,26,5_2,00000000005_1_0,5
stack_2,107_019,107,19,26,5_2,00000000005_1_0,5
stack_2,106_013,106,13,26,5_2,00000000005_1_0,5
stack_2,105_014,105,14,25,5_2,00000000005_1_0,5
stack_2,104_017,104,17,25,5_2,00000000005_1_0,5
stack_2,103_007,103,7,27,5_2,00000000005_1_0,5
stack_2,102_026,102,26,29,5_2,00000000005_1_0,5
stack_2,101_024,101,24,27,5_2,00000000005_1_0,5
stack_2,100_020,100,20,24,5_2,00000000005_1_0,5
stack_2,099_008,99,8,26,5_2,00000000005_1_0,5
stack_2,098_021,98,21,26,5_2,00000000005_1_0,5
stack_2,097_008,97,8,27,5_2,00000000005_1_0,5
stack_2,095_018,95,18,28,5_2,00000000005_1_0,5
stack_2,063_001,63,1,17,5_2,0000000000005_1,5
stack_2,069_019,69,19,18,5_2,00000000005_1_0,5
stack_2,061_001,61,1,15,5_2,0000000000005_1,5
stack_2,029_013,29,13,5,5_2,0000000000005_1,5
stack_2,028_014,28,14,3,5_2,0000000000005_1,5
stack_2,027_015,27,15,4,5_2,0000000000005_1,5
stack_2,026_014,26,14,3,5_2,0000000000005_1,5
stack_2,025_013,25,13,4,5_2,0000000000005_1,5
stack_2,024_009,24,9,13,5_2,0000000000005_1,5
stack_2,023_005,23,5,3,5_2,0000000000005_1,5
stack_2,022_009,22,9,4,5_2,000000000000005,5
stack_2,021_007,21,7,4,5_2,000000000000005,5
stack_2,020_007,20,7,4,5_2,000000000000005,5
stack_2,019_005,19,5,4,5_2,000000000000005,5
stack_2,018_005,18,5,3,5_2,000000000000005,5
stack_2,017_007,17,7,7,5_2,000000000000005,5
stack_2,030_012,30,12,14,5_2,0000000000005_1,5
stack_2,016_003,16,3,6,5_2,000000000000005,5
stack_2,014_001,14,1,5,5_2,000000000000005,5
stack_2,013_005,13,5,6,5_2,000000000000005,5
stack_2,012_001,12,1,5,5_2,000000000000005,5
stack_2,011_003,11,3,6,5_2,000000000000005,5
stack_2,010_004,10,4,6,5_2,000000000000005,5
stack_2,009_006,9,6,5,5_2,000000000000005,5
stack_2,008_006,8,6,6,5_2,000000000000005,5
stack_2,007_004,7,4,6,5_2,000000000000005,5
stack_2,006_003,6,3,6,5_2,000000000000005,5
stack_2,005_006,5,6,5,5_2,000000000000005,5
stack_2,004_004,4,4,5,5_2,000000000000005,5
stack_2,003_005,3,5,6,5_2,000000000000005,5
stack_2,002_005,2,5,6,5_2,000000000000005,5
stack_2,015_001,15,1,6,5_2,000000000000005,5
stack_2,031_013,31,13,13,5_2,0000000000005_1,5
stack_2,001_004,1,4,6,5_2,000000000000005,5
stack_2,033_011,33,11,13,5_2,0000000000005_1,5
stack_2,032_013,32,13,13,5_2,0000000000005_1,5
stack_2,060_006,60,6,13,5_2,0000000000005_1,5
stack_2,059_005,59,5,13,5_2,0000000000005_1,5
stack_2,058_002,58,2,13,5_2,0000000000005_1,5
stack_2,057_003,57,3,13,5_2,0000000000005_1,5
stack_2,056_009,56,9,14,5_2,0000000000005_1,5
stack_2,055_009,55,9,14,5_2,0000000000005_1,5
stack_2,054_002,54,2,14,5_2,0000000000005_1,5
stack_2,053_012,53,12,14,5_2,0000000000005_1,5
stack_2,052_009,52,9,13,5_2,0000000000005_1,5
stack_2,051_007,51,7,14,5_2,0000000000005_1,5
stack_2,050_003,50,3,14,5_2,0000000000005_1,5
stack_2,049_009,49,9,14,5_2,0000000000005_1,5
stack_2,048_004,48,4,14,5_2,0000000000005_1,5
stack_2,062_001,62,1,16,5_2,0000000000005_1,5
stack_2,046_005,46,5,14,5_2,0000000000005_1,5
stack_2,047_005,47,5,14,5_2,0000000000005_1,5
stack_2,035_012,35,12,15,5_2,0000000000005_1,5
stack_2,036_011,36,11,15,5_2,0000000000005_1,5
stack_2,037_015,37,15,14,5_2,0000000000005_1,5
stack_2,039_010,39,10,15,5_2,0000000000005_1,5
stack_2,034_011,34,11,16,5_2,0000000000005_1,5
stack_2,038_015,38,15,14,5_2,0000000000005_1,5
stack_2,041_007,41,7,14,5_2,0000000000005_1,5
stack_2,042_010,42,10,14,5_2,0000000000005_1,5
stack_2,043_008,43,8,14,5_2,0000000000005_1,5
stack_2,044_005,44,5,14,5_2,0000000000005_1,5
stack_2,045_005,45,5,14,5_2,0000000000005_1,5
stack_2,040_011,40,11,14,5_2,0000000000005_1,5
stack_2,084_012,84,12,19,5_3,00000000005_1_1,5
stack_2,081_008,81,8,16,5_3,00000000005_1_1,5
stack_2,082_013,82,13,16,5_3,00000000005_1_1,5
stack_2,083_014,83,14,19,5_3,00000000005_1_1,5
stack_2,085_020,85,20,21,5_3,00000000005_1_1,5
stack_2,090_022,90,22,15,5_3,00000000005_1_1,5
stack_2,087_020,87,20,16,5_3,00000000005_1_1,5
stack_2,088_019,88,19,15,5_3,00000000005_1_1,5
stack_2,089_027,89,27,17,5_3,00000000005_1_1,5
stack_2,080_010,80,10,17,5_3,00000000005_1_1,5
stack_2,091_020,91,20,14,5_3,00000000005_1_1,5
stack_2,086_014,86,14,19,5_3,00000000005_1_1,5
stack_2,079_006,79,6,15,5_3,00000000005_1_1,5
stack_2,073_009,73,9,15,5_3,00000000005_1_1,5
stack_2,077_014,77,14,16,5_3,00000000005_1_1,5
stack_2,076_021,76,21,19,5_3,00000000005_1_1,5
stack_2,075_015,75,15,17,5_3,00000000005_1_1,5
stack_2,074_011,74,11,16,5_3,00000000005_1_1,5
stack_2,092_021,92,21,15,5_3,00000000005_1_1,5
stack_2,072_010,72,10,16,5_3,00000000005_1_1,5
stack_2,071_019,71,19,13,5_3,00000000005_1_1,5
stack_2,070_014,70,14,13,5_3,00000000005_1_1,5
stack_2,069_027,69,27,14,5_3,00000000005_1_1,5
stack_2,068_024,68,24,16,5_3,00000000005_1_1,5
stack_2,067_028,67,28,18,5_3,00000000005_1_1,5
stack_2,066_024,66,24,21,5_3,0000000000005_1,5
stack_2,065_021,65,21,20,5_3,0000000000005_1,5
stack_2,064_001,64,1,19,5_3,0000000000005_1,5
stack_2,078_012,78,12,16,5_3,00000000005_1_1,5
stack_2,093_013,93,13,17,5_3,00000000005_1_1,5
stack_2,100_012,100,12,16,5_3,00000000005_1_1,5
stack_2,095_008,95,8,15,5_3,00000000005_1_1,5
stack_2,124_011,124,11,137,5_3,00000000005_1_1,5
stack_2,063_001,63,1,17,5_3,0000000000005_1,5
stack_2,123_016,123,16,129,5_3,00000000005_1_1,5
stack_2,122_014,122,14,121,5_3,00000000005_1_1,5
stack_2,121_015,121,15,108,5_3,00000000005_1_1,5
stack_2,120_008,120,8,115,5_3,00000000005_1_1,5
stack_2,119_017,119,17,68,5_3,00000000005_1_1,5
stack_2,118_005,118,5,74,5_3,00000000005_1_1,5
stack_2,117_003,117,3,67,5_3,00000000005_1_1,5
stack_2,116_018,116,18,80,5_3,00000000005_1_1,5
stack_2,115_008,115,8,50,5_3,00000000005_1_1,5
stack_2,114_013,114,13,29,5_3,00000000005_1_1,5
stack_2,113_014,113,14,26,5_3,00000000005_1_1,5
stack_2,094_005,94,5,15,5_3,00000000005_1_1,5
stack_2,112_012,112,12,27,5_3,00000000005_1_1,5
stack_2,110_024,110,24,20,5_3,00000000005_1_1,5
stack_2,109_021,109,21,20,5_3,00000000005_1_1,5
stack_2,107_018,107,18,22,5_3,00000000005_1_1,5
stack_2,106_021,106,21,24,5_3,00000000005_1_1,5
stack_2,105_025,105,25,23,5_3,00000000005_1_1,5
stack_2,104_024,104,24,22,5_3,00000000005_1_1,5
stack_2,103_021,103,21,24,5_3,00000000005_1_1,5
stack_2,102_019,102,19,23,5_3,00000000005_1_1,5
stack_2,101_016,101,16,21,5_3,00000000005_1_1,5
stack_2,099_009,99,9,15,5_3,00000000005_1_1,5
stack_2,098_014,98,14,16,5_3,00000000005_1_1,5
stack_2,097_005,97,5,14,5_3,00000000005_1_1,5
stack_2,096_017,96,17,15,5_3,00000000005_1_1,5
stack_2,111_017,111,17,26,5_3,00000000005_1_1,5
stack_2,108_010,108,10,21,5_3,00000000005_1_1,5
stack_2,062_001,62,1,16,5_3,0000000000005_1,5
stack_2,060_006,60,6,13,5_3,0000000000005_1,5
stack_2,027_015,27,15,4,5_3,0000000000005_1,5
stack_2,026_014,26,14,3,5_3,0000000000005_1,5
stack_2,025_013,25,13,4,5_3,0000000000005_1,5
stack_2,024_009,24,9,13,5_3,0000000000005_1,5
stack_2,023_005,23,5,3,5_3,0000000000005_1,5
stack_2,022_009,22,9,4,5_3,000000000000005,5
stack_2,021_007,21,7,4,5_3,000000000000005,5
stack_2,020_007,20,7,4,5_3,000000000000005,5
stack_2,019_005,19,5,4,5_3,000000000000005,5
stack_2,018_005,18,5,3,5_3,000000000000005,5
stack_2,017_007,17,7,7,5_3,000000000000005,5
stack_2,015_001,15,1,6,5_3,000000000000005,5
stack_2,014_001,14,1,5,5_3,000000000000005,5
stack_2,013_005,13,5,6,5_3,000000000000005,5
stack_2,012_001,12,1,5,5_3,000000000000005,5
stack_2,011_003,11,3,6,5_3,000000000000005,5
stack_2,010_004,10,4,6,5_3,000000000000005,5
stack_2,009_006,9,6,5,5_3,000000000000005,5
stack_2,008_006,8,6,6,5_3,000000000000005,5
stack_2,007_004,7,4,6,5_3,000000000000005,5
stack_2,006_003,6,3,6,5_3,000000000000005,5
stack_2,005_006,5,6,5,5_3,000000000000005,5
stack_2,004_004,4,4,5,5_3,000000000000005,5
stack_2,003_005,3,5,6,5_3,000000000000005,5
stack_2,002_005,2,5,6,5_3,000000000000005,5
stack_2,001_004,1,4,6,5_3,000000000000005,5
stack_2,061_001,61,1,15,5_3,0000000000005_1,5
stack_2,028_014,28,14,3,5_3,0000000000005_1,5
stack_2,029_013,29,13,5,5_3,0000000000005_1,5
stack_2,016_003,16,3,6,5_3,000000000000005,5
stack_2,031_013,31,13,13,5_3,0000000000005_1,5
stack_2,030_012,30,12,14,5_3,0000000000005_1,5
stack_2,058_002,58,2,13,5_3,0000000000005_1,5
stack_2,057_003,57,3,13,5_3,0000000000005_1,5
stack_2,056_009,56,9,14,5_3,0000000000005_1,5
stack_2,055_009,55,9,14,5_3,0000000000005_1,5
stack_2,054_002,54,2,14,5_3,0000000000005_1,5
stack_2,053_012,53,12,14,5_3,0000000000005_1,5
stack_2,052_009,52,9,13,5_3,0000000000005_1,5
stack_2,051_007,51,7,14,5_3,0000000000005_1,5
stack_2,050_003,50,3,14,5_3,0000000000005_1,5
stack_2,049_009,49,9,14,5_3,0000000000005_1,5
stack_2,048_004,48,4,14,5_3,0000000000005_1,5
stack_2,047_005,47,5,14,5_3,0000000000005_1,5
stack_2,046_005,46,5,14,5_3,0000000000005_1,5
stack_2,059_005,59,5,13,5_3,0000000000005_1,5
stack_2,044_005,44,5,14,5_3,0000000000005_1,5
stack_2,045_005,45,5,14,5_3,0000000000005_1,5
stack_2,033_011,33,11,13,5_3,0000000000005_1,5
stack_2,034_011,34,11,16,5_3,0000000000005_1,5
stack_2,035_012,35,12,15,5_3,0000000000005_1,5
stack_2,036_011,36,11,15,5_3,0000000000005_1,5
stack_2,037_015,37,15,14,5_3,0000000000005_1,5
stack_2,032_013,32,13,13,5_3,0000000000005_1,5
stack_2,039_010,39,10,15,5_3,0000000000005_1,5
stack_2,040_011,40,11,14,5_3,0000000000005_1,5
stack_2,041_007,41,7,14,5_3,0000000000005_1,5
stack_2,042_010,42,10,14,5_3,0000000000005_1,5
stack_2,043_008,43,8,14,5_3,0000000000005_1,5
stack_2,038_015,38,15,14,5_3,0000000000005_1,5
stack_2,082_023,82,23,1,6_0,00000000006_0_0,6
stack_2,083_022,83,22,2,6_0,00000000006_0_0,6
stack_2,084_028,84,28,3,6_0,00000000006_0_0,6
stack_2,092_031,92,31,1,6_0,00000000006_0_0,6
stack_2,085_030,85,30,3,6_0,00000000006_0_0,6
stack_2,088_032,88,32,1,6_0,00000000006_0_0,6
stack_2,087_029,87,29,1,6_0,00000000006_0_0,6
stack_2,089_030,89,30,1,6_0,00000000006_0_0,6
stack_2,090_029,90,29,1,6_0,00000000006_0_0,6
stack_2,091_032,91,32,1,6_0,00000000006_0_0,6
stack_2,081_023,81,23,1,6_0,00000000006_0_0,6
stack_2,086_026,86,26,1,6_0,00000000006_0_0,6
stack_2,080_015,80,15,1,6_0,00000000006_0_0,6
stack_2,073_027,73,27,1,6_0,00000000006_0_0,6
stack_2,078_026,78,26,1,6_0,00000000006_0_0,6
stack_2,077_016,77,16,1,6_0,00000000006_0_0,6
stack_2,076_024,76,24,1,6_0,00000000006_0_0,6
stack_2,075_023,75,23,1,6_0,00000000006_0_0,6
stack_2,074_018,74,18,1,6_0,00000000006_0_0,6
stack_2,072_014,72,14,1,6_0,00000000006_0_0,6
stack_2,070_026,70,26,1,6_0,00000000006_0_0,6
stack_2,069_020,69,20,1,6_0,00000000006_0_0,6
stack_2,067_025,67,25,1,6_0,00000000006_0_0,6
stack_2,066_025,66,25,1,6_0,00000000006_0_0,6
stack_2,065_019,65,19,1,6_0,0000000000006_0,6
stack_2,064_005,64,5,1,6_0,0000000000006_0,6
stack_2,093_030,93,30,1,6_0,00000000006_0_0,6
stack_2,079_009,79,9,2,6_0,00000000006_0_0,6
stack_2,094_026,94,26,1,6_0,00000000006_0_0,6
stack_2,063_006,63,6,1,6_0,0000000000006_0,6
stack_2,096_020,96,20,1,6_0,00000000006_0_0,6
stack_2,124_002,124,2,247,6_0,00000000006_0_0,6
stack_2,123_003,123,3,236,6_0,00000000006_0_0,6
stack_2,122_002,122,2,241,6_0,00000000006_0_0,6
stack_2,121_002,121,2,242,6_0,00000000006_0_0,6
stack_2,120_004,120,4,253,6_0,00000000006_0_0,6
stack_2,119_002,119,2,224,6_0,00000000006_0_0,6
stack_2,118_012,118,12,201,6_0,00000000006_0_0,6
stack_2,117_002,117,2,217,6_0,00000000006_0_0,6
stack_2,116_004,116,4,201,6_0,00000000006_0_0,6
stack_2,115_003,115,3,178,6_0,00000000006_0_0,6
stack_2,114_003,114,3,158,6_0,00000000006_0_0,6
stack_2,113_003,113,3,90,6_0,00000000006_0_0,6
stack_2,112_005,112,5,37,6_0,00000000006_0_0,6
stack_2,095_022,95,22,1,6_0,00000000006_0_0,6
stack_2,111_012,111,12,28,6_0,00000000006_0_0,6
stack_2,109_001,109,1,22,6_0,00000000006_0_0,6
stack_2,108_002,108,2,18,6_0,00000000006_0_0,6
stack_2,107_003,107,3,20,6_0,00000000006_0_0,6
stack_2,106_003,106,3,19,6_0,00000000006_0_0,6
stack_2,105_001,105,1,19,6_0,00000000006_0_0,6
stack_2,104_002,104,2,16,6_0,00000000006_0_0,6
stack_2,103_002,103,2,16,6_0,00000000006_0_0,6
stack_2,102_004,102,4,12,6_0,00000000006_0_0,6
stack_2,101_005,101,5,10,6_0,00000000006_0_0,6
stack_2,100_021,100,21,7,6_0,00000000006_0_0,6
stack_2,099_015,99,15,4,6_0,00000000006_0_0,6
stack_2,098_017,98,17,3,6_0,00000000006_0_0,6
stack_2,097_013,97,13,1,6_0,00000000006_0_0,6
stack_2,110_002,110,2,22,6_0,00000000006_0_0,6
stack_2,062_003,62,3,1,6_0,0000000000006_0,6
stack_2,068_023,68,23,1,6_0,00000000006_0_0,6
stack_2,060_008,60,8,1,6_0,0000000000006_0,6
stack_2,028_008,28,8,15,6_0,0000000000006_0,6
stack_2,027_013,27,13,15,6_0,0000000000006_0,6
stack_2,026_012,26,12,15,6_0,0000000000006_0,6
stack_2,025_011,25,11,15,6_0,0000000000006_0,6
stack_2,024_013,24,13,2,6_0,0000000000006_0,6
stack_2,023_003,23,3,11,6_0,000000000000006,6
stack_2,022_004,22,4,10,6_0,000000000000006,6
stack_2,021_004,21,4,9,6_0,000000000000006,6
stack_2,020_004,20,4,7,6_0,000000000000006,6
stack_2,019_006,19,6,7,6_0,000000000000006,6
stack_2,018_002,18,2,7,6_0,000000000000006,6
stack_2,017_005,17,5,2,6_0,000000000000006,6
stack_2,016_008,16,8,3,6_0,000000000000006,6
stack_2,029_010,29,10,16,6_0,0000000000006_0,6
stack_2,015_008,15,8,3,6_0,000000000000006,6
stack_2,013_008,13,8,3,6_0,000000000000006,6
stack_2,012_007,12,7,2,6_0,000000000000006,6
stack_2,011_006,11,6,1,6_0,000000000000006,6
stack_2,010_003,10,3,3,6_0,000000000000006,6
stack_2,009_004,9,4,7,6_0,000000000000006,6
stack_2,008_008,8,8,7,6_0,000000000000006,6
stack_2,007_008,7,8,7,6_0,000000000000006,6
stack_2,006_008,6,8,7,6_0,000000000000006,6
stack_2,005_008,5,8,7,6_0,000000000000006,6
stack_2,004_008,4,8,7,6_0,000000000000006,6
stack_2,003_008,3,8,7,6_0,000000000000006,6
stack_2,002_008,2,8,7,6_0,000000000000006,6
stack_2,001_008,1,8,9,6_0,000000000000006,6
stack_2,014_008,14,8,4,6_0,000000000000006,6
stack_2,030_015,30,15,1,6_0,0000000000006_0,6
stack_2,061_002,61,2,1,6_0,0000000000006_0,6
stack_2,032_004,32,4,1,6_0,0000000000006_0,6
stack_2,031_011,31,11,1,6_0,0000000000006_0,6
stack_2,058_008,58,8,1,6_0,0000000000006_0,6
stack_2,057_013,57,13,1,6_0,0000000000006_0,6
stack_2,056_006,56,6,1,6_0,0000000000006_0,6
stack_2,055_012,55,12,1,6_0,0000000000006_0,6
stack_2,054_006,54,6,1,6_0,0000000000006_0,6
stack_2,053_011,53,11,1,6_0,0000000000006_0,6
stack_2,052_012,52,12,1,6_0,0000000000006_0,6
stack_2,051_012,51,12,1,6_0,0000000000006_0,6
stack_2,050_011,50,11,1,6_0,0000000000006_0,6
stack_2,049_005,49,5,1,6_0,0000000000006_0,6
stack_2,048_006,48,6,1,6_0,0000000000006_0,6
stack_2,047_014,47,14,1,6_0,0000000000006_0,6
stack_2,059_004,59,4,1,6_0,0000000000006_0,6
stack_2,045_008,45,8,1,6_0,0000000000006_0,6
stack_2,046_010,46,10,1,6_0,0000000000006_0,6
stack_2,034_009,34,9,1,6_0,0000000000006_0,6
stack_2,035_003,35,3,1,6_0,0000000000006_0,6
stack_2,036_013,36,13,1,6_0,0000000000006_0,6
stack_2,037_009,37,9,1,6_0,0000000000006_0,6
stack_2,038_009,38,9,1,6_0,0000000000006_0,6
stack_2,033_008,33,8,1,6_0,0000000000006_0,6
stack_2,040_005,40,5,1,6_0,0000000000006_0,6
stack_2,041_011,41,11,1,6_0,0000000000006_0,6
stack_2,042_007,42,7,1,6_0,0000000000006_0,6
stack_2,043_013,43,13,1,6_0,0000000000006_0,6
stack_2,044_013,44,13,1,6_0,0000000000006_0,6
stack_2,039_011,39,11,1,6_0,0000000000006_0,6
stack_2,081_028,81,28,5,6_1,00000000006_0_1,6
stack_2,082_025,82,25,5,6_1,00000000006_0_1,6
stack_2,083_028,83,28,3,6_1,00000000006_0_1,6
stack_2,084_023,84,23,4,6_1,00000000006_0_1,6
stack_2,085_027,85,27,4,6_1,00000000006_0_1,6
stack_2,087_027,87,27,4,6_1,00000000006_0_1,6
stack_2,088_025,88,25,3,6_1,00000000006_0_1,6
stack_2,089_013,89,13,3,6_1,00000000006_0_1,6
stack_2,090_021,90,21,3,6_1,00000000006_0_1,6
stack_2,080_016,80,16,6,6_1,00000000006_0_1,6
stack_2,092_017,92,17,3,6_1,00000000006_0_1,6
stack_2,086_028,86,28,3,6_1,00000000006_0_1,6
stack_2,091_011,91,11,9,6_1,00000000006_0_1,6
stack_2,073_019,73,19,4,6_1,00000000006_0_1,6
stack_2,077_032,77,32,6,6_1,00000000006_0_1,6
stack_2,076_031,76,31,4,6_1,00000000006_0_1,6
stack_2,075_030,75,30,5,6_1,00000000006_0_1,6
stack_2,074_024,74,24,5,6_1,00000000006_0_1,6
stack_2,072_030,72,30,6,6_1,00000000006_0_1,6
stack_2,071_020,71,20,8,6_1,00000000006_0_1,6
stack_2,070_020,70,20,7,6_1,00000000006_0_1,6
stack_2,069_025,69,25,7,6_1,00000000006_0_1,6
stack_2,068_027,68,27,6,6_1,00000000006_0_1,6
stack_2,067_023,67,23,3,6_1,00000000006_0_1,6
stack_2,093_020,93,20,3,6_1,00000000006_0_1,6
stack_2,065_019,65,19,1,6_1,0000000000006_0,6
stack_2,078_030,78,30,6,6_1,00000000006_0_1,6
stack_2,094_023,94,23,3,6_1,00000000006_0_1,6
stack_2,108_030,108,30,2,6_1,00000000006_0_1,6
stack_2,096_028,96,28,4,6_1,00000000006_0_1,6
stack_2,124_012,124,12,13,6_1,00000000006_0_1,6
stack_2,123_006,123,6,9,6_1,00000000006_0_1,6
stack_2,122_012,122,12,9,6_1,00000000006_0_1,6
stack_2,121_012,121,12,11,6_1,00000000006_0_1,6
stack_2,120_018,120,18,9,6_1,00000000006_0_1,6
